station;date;Location;Sub-district;District;Province;GWL_max;GWL_min;GWL_rata;SM_max;SM_min;SM_rata;Total;Status;longitude;latitude
BRG_610218_01;2019-06-24;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.833;-0.855;-0.845;7.3;6.1;6.398;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-06-25;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.853;-0.882;-0.867;6.3;5.6;5.852;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-06-26;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.872;-0.899;-0.887;6;5.3;5.606;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-06-27;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.894;-0.914;-0.905;5.7;5.1;5.383;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-06-28;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.909;-0.926;-0.918;5.5;5;5.185;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-06-29;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.921;-0.941;-0.931;5.3;4.8;4.987;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-06-30;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.936;-0.95;-0.943;6.8;4.6;5.065;1.7;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-01;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.936;-0.953;-0.945;6.1;5.3;5.586;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-02;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.943;-0.955;-0.948;5.5;4.9;5.163;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-03;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.95;-0.963;-0.955;5.4;4.8;5.003;0.05;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-04;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.955;-0.97;-0.963;5.4;4.8;4.956;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-05;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.963;-0.975;-0.971;5.6;4.6;4.949;1.4;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-06;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.892;-0.982;-0.955;9.9;10;7.137;5.2;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-07;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.833;-0.899;-0.863;9.9;10;8.72;3.1;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-08;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.843;-0.87;-0.86;8.3;7.1;7.564;1.2;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-09;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.865;-0.892;-0.88;7.6;6.4;6.905;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-10;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.884;-0.911;-0.9;6.6;5.7;5.941;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-11;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.909;-0.923;-0.916;5.9;5.2;5.541;0.6;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-12;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.916;-0.931;-0.925;5.8;5.3;5.533;0.6;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-13;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.923;-0.936;-0.93;5.8;5.3;5.536;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-14;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.931;-0.943;-0.937;5.7;4.9;5.243;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-15;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.941;-0.953;-0.944;5.4;4.8;5.021;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-16;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.945;-0.96;-0.953;5.2;4.4;4.889;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-17;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.955;-0.97;-0.963;5.1;4.5;4.729;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-18;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.965;-0.98;-0.972;4.8;4.4;4.656;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-19;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.975;-0.987;-0.982;5.5;4.4;4.638;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-20;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.467;-0.994;-0.878;9.9;10;6.707;22;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-21;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.174;-0.56;-0.387;9.9;10;10.608;21.6;SIAGA;109.0198;0.385317
BRG_610218_01;2019-07-22;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.435;-0.518;-0.475;9.9;10;9.067;4.25;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-23;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.518;-0.611;-0.566;8.3;7.3;7.737;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-24;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.606;-0.669;-0.641;7.4;6.6;7.038;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-25;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.667;-0.721;-0.696;7;6.5;6.607;0.5;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-26;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.713;-0.733;-0.725;9.8;6.3;7.477;2;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-27;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.318;-0.757;-0.639;9.9;10.1;8.238;19.6;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-28;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.437;-0.567;-0.513;9.1;7.4;8.103;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-29;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.567;-0.643;-0.609;7.7;7;7.213;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-30;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.64;-0.696;-0.672;7.1;6.5;6.668;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-07-31;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.691;-0.733;-0.716;6.6;6.1;6.269;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-01;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.731;-0.767;-0.751;6.3;5.8;5.936;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-02;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.76;-0.782;-0.771;5.9;5.5;5.645;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-03;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.774;-0.799;-0.789;5.7;5.2;5.423;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-04;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.799;-0.821;-0.812;5.5;5.1;5.254;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-05;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.814;-0.843;-0.832;5.5;4.8;5.091;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-06;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.84;-0.865;-0.853;5.2;4.7;4.954;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-07;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.86;-0.882;-0.874;5.1;4.5;4.858;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-08;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.879;-0.901;-0.892;5;4.5;4.809;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-09;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.894;-0.926;-0.909;5.3;4.6;4.755;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-10;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.911;-0.931;-0.921;5;4.5;4.714;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-11;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.923;-0.941;-0.934;4.8;4.3;4.66;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-12;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.936;-0.95;-0.943;4.8;4.5;4.664;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-13;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.945;-0.96;-0.953;4.8;4.3;4.602;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-14;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.953;-0.97;-0.963;4.8;4.3;4.539;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-15;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.963;-0.98;-0.972;4.9;4.3;4.552;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-16;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.972;-0.987;-0.981;4.8;4.3;4.553;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-17;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.982;-0.994;-0.989;4.7;4.3;4.467;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-18;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.992;-1.004;-0.998;4.6;4.2;4.448;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-19;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.002;-1.014;-1.006;4.6;4.2;4.424;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-20;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.004;-1.021;-1.014;4.6;4.2;4.371;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-21;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.014;-1.033;-1.024;4.5;4;4.321;1;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-22;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.024;-1.036;-1.031;4.6;4.1;4.418;0.1;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-23;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.026;-1.041;-1.034;5;4.3;4.488;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-24;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.033;-1.05;-1.039;4.7;4.1;4.426;0.15;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-25;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.036;-1.05;-1.045;4.6;4.3;4.419;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-26;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.043;-1.055;-1.05;4.6;4.1;4.377;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-27;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.05;-1.058;-1.054;4.5;4.1;4.362;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-28;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.053;-1.068;-1.06;4.5;4.2;4.357;0.1;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-29;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.055;-1.072;-1.065;4.5;4.1;4.282;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-30;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.068;-1.077;-1.074;4.4;4;4.215;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-08-31;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.004;-1.087;-1.063;6.2;4;4.794;2.05;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-01;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.002;-1.011;-1.005;6.8;4.8;5.411;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-02;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.972;-1.004;-0.982;6.7;5.4;5.987;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-03;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.975;-0.987;-0.982;5.7;4.8;5.201;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-04;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.982;-0.997;-0.991;5.7;4.6;4.745;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-05;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.994;-1.014;-1.004;4.8;4.3;4.583;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-06;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.006;-1.026;-1.017;4.6;4.1;4.388;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-07;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.016;-1.041;-1.031;4.5;4;4.284;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-08;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.033;-1.053;-1.044;4.5;4;4.239;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-09;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.043;-1.058;-1.053;4.3;4;4.204;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-10;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.055;-1.072;-1.064;4.3;3.8;4.192;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-11;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.063;-1.082;-1.071;5;3.8;4.416;2;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-12;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.053;-1.072;-1.062;4.8;4.3;4.536;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-13;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.055;-1.068;-1.063;4.7;4.1;4.429;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-14;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.063;-1.075;-1.068;4.5;3.9;4.272;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-15;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.065;-1.082;-1.074;4.3;4;4.218;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-16;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.075;-1.087;-1.081;4.5;4;4.247;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-17;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.082;-1.094;-1.088;4.5;4;4.208;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-18;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.092;-1.104;-1.096;4.3;3.8;4.109;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-19;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.097;-1.111;-1.104;4.3;3.8;4.062;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-20;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.102;-1.116;-1.112;4.3;3.8;4.072;0.95;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-21;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.111;-1.124;-1.116;4.4;3.9;4.168;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-22;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-1.114;-1.126;-1.121;4.3;3.8;4.17;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-23;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.865;-1.129;-0.974;9.3;10.1;6.064;8.35;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-24;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.85;-0.923;-0.881;9.7;10.7;7.138;1.55;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-25;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.875;-0.904;-0.89;7.6;5.9;6.515;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-26;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.667;-0.914;-0.76;9.6;10;7.418;11.8;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-27;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.731;-0.774;-0.755;7;6.3;6.629;0.65;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-28;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.774;-0.811;-0.792;6.5;5.8;6.08;0.15;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-29;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.809;-0.821;-0.814;7.3;5.5;6.61;1.3;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-09-30;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.757;-0.828;-0.793;9.7;6.4;8.066;1.6;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-01;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.76;-0.774;-0.768;9.3;6.8;7.703;1.55;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-02;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.77;-0.792;-0.78;7.6;6.7;6.946;0.55;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-03;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.789;-0.811;-0.801;7;6.3;6.63;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-04;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.811;-0.833;-0.822;6.5;5.8;6.138;0.2;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-05;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.831;-0.85;-0.841;6.1;5.5;5.844;0.35;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-06;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.779;-0.865;-0.832;9.7;10.4;7.251;5.9;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-07;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.53;-0.789;-0.666;9.9;10.1;8.238;12;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-08;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.606;-0.679;-0.648;7.9;6.7;7.124;0.05;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-09;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.621;-0.691;-0.652;9.9;10.1;8.012;6;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-10;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.66;-0.709;-0.686;7.7;6.7;7.087;0.4;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-11;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.704;-0.743;-0.724;7;6.3;6.562;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-12;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.738;-0.77;-0.755;6.6;5.7;6.163;0.4;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-13;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.762;-0.774;-0.769;6.9;5.8;6.487;3.7;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-14;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.77;-0.794;-0.781;6.8;6.2;6.478;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-15;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.789;-0.809;-0.799;6.8;5.8;6.267;1.25;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-16;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.804;-0.818;-0.811;6.8;6;6.492;1.7;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-17;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.689;-0.823;-0.772;9.9;10.4;7.648;1.9;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-18;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.691;-0.738;-0.716;8.5;6.8;7.397;0.15;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-19;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.567;-0.753;-0.658;9.9;10.2;7.884;7.75;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-20;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.643;-0.687;-0.669;9.4;7;7.855;1.45;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-21;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.572;-0.696;-0.626;9.8;10.1;8.152;3.4;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-22;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.601;-0.648;-0.618;9.7;10;8.408;5;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-23;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.628;-0.687;-0.659;7.9;6.9;7.27;0.25;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-24;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.682;-0.723;-0.706;7.2;6.5;6.691;0.4;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-25;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.618;-0.738;-0.661;9.8;10.3;7.964;1.35;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-26;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.469;-0.669;-0.575;9.9;10;8.726;2.1;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-27;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.54;-0.628;-0.587;8.2;7;7.414;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-28;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.621;-0.679;-0.652;7;6.4;6.682;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-29;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.679;-0.721;-0.701;6.6;6;6.165;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-30;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.718;-0.753;-0.738;6.2;5.6;5.89;0.9;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-10-31;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.748;-0.774;-0.764;6;5.6;5.764;0.15;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-11-01;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.772;-0.794;-0.784;5.9;5.5;5.694;0.15;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-11-02;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.792;-0.828;-0.813;5.8;5.4;5.519;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-11-03;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.828;-0.85;-0.837;5.5;5.1;5.393;0;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-11-04;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.843;-0.875;-0.861;5.5;5;5.177;0.5;BAHAYA;109.0198;0.385317
BRG_610218_01;2019-11-05;Antibar;MEMPAWAH TIMUR;MEMPAWAH;KALIMANTAN BARAT;-0.87;-0.894;-0.881;6.2;4.8;5.123;0;BAHAYA;109.0198;0.385317
